time,best_bid,best_offer,bid_quote_size,offer_quote_size,cbrt_price,sqrt_price,weighted_price,square_price,midpoint_price,update_type,order_id,side,update_price,quantity,trader_id
19947946,0,0,0,0,-nan,-nan,-nan,-nan,0,ORDER,6304147982743044356,1,99.72,8041
424164335,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,5211104755433124175,0,0,0
424170595,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,ORDER,6932436580717146102,1,99.82,490
424177318,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,6936789699762551895,0,0,0
424183514,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,16269958456171109637,0,0,0
424189754,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,650759966384314020,0,0,0
424199971,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,ORDER,9177672450140313130,1,99.78,674
424206898,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,15943585150269563626,0,0,0
424213138,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,15976938854325346613,0,0,0
424219315,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,3409838597522664213,0,0,0
424225516,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,ORDER,16115596020104360407,1,99.79,433
424232177,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,12382025164652924643,0,0,0
424238385,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,10607363675886786106,0,0,0
424244695,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,ORDER,1207180739496735453,1,99.81,513
424251335,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,9417824197927507335,0,0,0
424257521,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,3050130766247888161,0,0,0
424263816,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,ORDER,3611233891149848997,1,99.74,5225
424270601,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,7835774290483008189,0,0,0
424276871,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,12144474912861387171,0,0,0
424283205,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,4114589857739937184,0,0,0
424289512,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,10100119143060096044,0,0,0
424295760,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,ORDER,5940597511403086280,1,99.76,2952
424302385,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,5923531042726338684,0,0,0
424308545,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,1762532960575597709,0,0,0
424314757,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,14160435975982747376,0,0,0
424320982,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,14893281208663000701,0,0,0
424327199,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,ORDER,9454247031664732673,0,100.24,2473
424333816,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,10758596182338504727,0,0,0
424340007,99.87,100.12,571,510,99.9867,99.9922,99.9879,99.9809,99.995,CANCEL,8605088491410526299,0,0,0
424346290,99.87,100.14,571,356,99.996,99.9885,99.9737,99.9456,100.005,CANCEL,3738285029776430862,0,0,0
424352582,99.87,100.14,571,356,99.996,99.9885,99.9737,99.9456,100.005,CANCEL,13144757910833513440,0,0,0
424358824,99.87,100.14,571,356,99.996,99.9885,99.9737,99.9456,100.005,ORDER,8968727334432907543,0,100.2,445
424365382,99.87,100.14,571,356,99.996,99.9885,99.9737,99.9456,100.005,CANCEL,14228902209861859467,0,0,0
424371601,99.87,100.14,571,356,99.996,99.9885,99.9737,99.9456,100.005,CANCEL,13185918409070093660,0,0,0
424377815,99.87,100.14,571,356,99.996,99.9885,99.9737,99.9456,100.005,CANCEL,1704538917266602022,0,0,0
424383979,99.87,100.16,571,30000,100.101,100.126,100.155,100.16,100.015,CANCEL,11627153266208359362,0,0,0
424390051,99.85,100.16,558,30000,100.096,100.124,100.154,100.16,100.005,CANCEL,16084076986713908762,0,0,0
424396116,99.85,100.16,558,30000,100.096,100.124,100.154,100.16,100.005,CANCEL,11097569939329615095,0,0,0
424402236,99.85,100.16,558,30000,100.096,100.124,100.154,100.16,100.005,ORDER,11362694597403059969,1,99.8,518
424408848,99.85,100.16,558,30000,100.096,100.124,100.154,100.16,100.005,CANCEL,11309494637356735013,0,0,0
424414868,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,678459764201988419,1,99.68,12034
424421614,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,2154671446347647979,1,99.69,11014
424428362,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,13221599837785405032,1,99.71,6693
424435094,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,8938496300942702844,1,99.72,5919
424441782,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,10737952348794177156,1,99.73,5998
424451181,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,2672974266633735894,0,100.31,9897
424457746,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,7310136805268121788,0,100.27,5636
424464380,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,9620513304543332447,0,100.28,7179
424470821,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,1585488728938865502,0,100.29,5556
424477231,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,14413947442928679807,0,100.3,10770
424483886,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,ORDER,17046769254990673790,0,100.32,9052
456305467,99.82,100.16,490,30000,100.097,100.122,100.155,100.16,99.99,TRADE,12894122990637756187,0,99.82,199
481044978,99.82,100.16,291,30000,100.105,100.13,100.157,100.16,99.99,CANCEL,11392204168962581298,0,0,0
481065987,99.82,100.18,291,562,100.026,100.027,100.057,100.104,100,ORDER,7833656420364276428,0,100.08,30000
491942309,99.82,100.08,291,30000,100.038,100.057,100.078,100.08,99.95,CANCEL,7833656420364276428,0,0,0
503935761,99.82,100.18,291,562,100.026,100.027,100.057,100.104,100,ORDER,8829367980829649967,0,100.06,30000
503950202,99.82,100.06,291,30000,100.021,100.039,100.058,100.06,99.94,TRADE,3398026781230696990,1,100.06,177
503956987,99.82,100.06,291,29823,100.021,100.038,100.058,100.06,99.94,TRADE,11999995905208429138,0,99.82,223
503964070,99.82,100.06,68,29823,100.033,100.049,100.059,100.06,99.94,TRADE,5164567374412098654,0,99.82,68
503971374,99.81,100.06,513,29823,100.009,100.032,100.056,100.06,99.935,TRADE,5164567374412098654,0,99.81,107
527451895,99.81,100.06,406,29823,100.014,100.034,100.057,100.06,99.935,TRADE,2233300442420285710,0,99.81,215
551934527,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,9948471094262088803,1,99.75,1587
551952071,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,1142917417105402975,0,100.25,6307
551959625,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,17371823013745730189,0,100.23,2678
551966261,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,5381231838948531353,0,100.22,3242
551972983,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,15927026173536675256,1,99.7,3359
551979787,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,111272019641198145,1,99.77,1060
551986745,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,12518409180449210668,0,100.21,2218
551993206,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,CANCEL,2672974266633735894,0,0,0
551999620,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,8642728791007141517,0,100.27,4556
552006027,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,4956172161756431879,0,100.28,4853
552012172,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,339345728222269453,0,100.29,4158
552018463,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,CANCEL,14413947442928679807,0,0,0
552024415,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,9610752029076544432,0,100.24,2279
552030708,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,CANCEL,678459764201988419,0,0,0
552036694,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,CANCEL,17046769254990673790,0,0,0
552042682,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,16344641463917008739,0,100.2,554
552048907,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,894977222339504072,1,99.78,906
552055316,99.81,100.06,191,29823,100.025,100.042,100.058,100.06,99.935,ORDER,13622456236186210710,1,99.82,459
552061646,99.82,100.06,459,29823,100.016,100.034,100.056,100.06,99.94,ORDER,17510070541319178703,1,99.83,506
552068266,99.83,100.06,506,29823,100.018,100.034,100.056,100.06,99.945,ORDER,16513676170780730189,0,100.17,536
552074738,99.83,100.06,506,29823,100.018,100.034,100.056,100.06,99.945,ORDER,12936085723882642957,0,100.15,376
552088749,99.83,100.06,506,29823,100.018,100.034,100.056,100.06,99.945,ORDER,12455249574114299587,0,100.16,523
552095619,99.83,100.06,506,29823,100.018,100.034,100.056,100.06,99.945,TRADE,3528713831339379566,0,99.83,204
552102075,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,18091488439423265127,0,100.23,3873
552108514,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,6638484095433921746,0,100.22,2485
552114984,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,17663135577680300945,1,99.77,1329
552121654,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,6138566100180660640,0,100.21,1567
552128221,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,6374875359771718444,0,100.26,3833
552134624,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,13925253250005794628,0,100.27,3613
552141218,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,13498451676349265297,0,100.29,5845
552147716,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,8522352259855999972,1,99.72,3343
552154416,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,14255209801193291997,0,100.24,3646
552160970,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,12158298055297786644,0,100.2,1248
552167387,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,13399883944863028153,1,99.81,302
552173894,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,13311335088063211842,1,99.78,823
552180523,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,6075444737395640508,1,99.82,500
552187024,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,ORDER,2996722310896735929,1,99.83,578
552193555,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,ORDER,15280173883559963044,0,100.17,408
552200193,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,ORDER,14735638328721908816,0,100.15,492
552206783,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,ORDER,12095748823861888388,0,100.16,596
595940255,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,ORDER,6249182728546433401,1,99.8,2170
595979342,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,ORDER,10099653667574991610,0,100.19,2808
595988067,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,ORDER,10715180296153173521,1,99.79,3721
595996484,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,12936085723882642957,0,0,0
596004622,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,14735638328721908816,0,0,0
596011644,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,ORDER,16755176339499922086,0,100.15,561
596019094,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,2154671446347647979,0,0,0
596026101,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,13221599837785405032,0,0,0
596032904,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,ORDER,14372312693257700022,1,99.73,4351
596040474,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,ORDER,5185247146830617229,1,99.75,4435
596047847,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,15927026173536675256,0,0,0
596055012,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,16766083412743798221,0,0,0
596061875,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,13498451676349265297,0,0,0
596068662,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,339345728222269453,0,0,0
596075397,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,1585488728938865502,0,0,0
596082178,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,4956172161756431879,0,0,0
596089111,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,9620513304543332447,0,0,0
596095879,99.83,100.06,880,29823,100.008,100.027,100.053,100.06,99.945,CANCEL,2996722310896735929,0,0,0
596102683,99.83,100.06,302,29823,100.023,100.039,100.058,100.06,99.945,CANCEL,17510070541319178703,0,0,0
596121094,99.82,100.06,959,29823,100.006,100.024,100.053,100.06,99.94,ORDER,4598931821820099185,1,99.83,522
596128814,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,ORDER,10341194525192092874,0,100.18,2654
596136032,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,ORDER,14123660652038670846,0,100.2,1730
596143133,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,ORDER,13161204878760149390,1,99.78,2458
596150436,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,CANCEL,6075444737395640508,0,0,0
596157173,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,CANCEL,13622456236186210710,0,0,0
596164015,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,ORDER,7286248248325133973,1,99.82,368
596171282,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,CANCEL,13925253250005794628,0,0,0
596177890,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,CANCEL,7310136805268121788,0,0,0
596184674,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,CANCEL,8642728791007141517,0,0,0
596191438,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,CANCEL,12455249574114299587,0,0,0
596198156,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,CANCEL,12095748823861888388,0,0,0
596204910,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,ORDER,17587466240212763279,0,100.16,663
596212135,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,ORDER,15106108759877843198,1,99.76,4864
596219308,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,ORDER,9571569601447575465,1,99.74,3257
596226627,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,ORDER,17703322970778974928,1,99.81,1186
596233764,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,ORDER,5435837255435253609,1,99.77,3106
596243765,99.83,100.06,522,29823,100.013,100.034,100.056,100.06,99.945,ORDER,17415079608751017448,1,99.84,578
596250904,99.84,100.06,578,29823,100.015,100.033,100.056,100.06,99.95,ORDER,4001145040992046440,1,99.85,512
596257881,99.85,100.06,512,29823,100.017,100.036,100.056,100.06,99.955,ORDER,17488185651956163908,0,100.14,706
596265086,99.85,100.06,512,29823,100.017,100.036,100.056,100.06,99.955,ORDER,9209556059924966472,0,100.12,496
596272333,99.85,100.06,512,29823,100.017,100.036,100.056,100.06,99.955,ORDER,6504433691181469238,0,100.13,499
596279525,99.85,100.06,512,29823,100.017,100.036,100.056,100.06,99.955,ORDER,7939660274562191896,1,99.86,433
596286870,99.86,100.06,433,29823,100.023,100.039,100.057,100.06,99.96,TRADE,12197860919638546633,0,99.86,192
596294142,99.86,100.06,241,29823,100.028,100.044,100.058,100.06,99.96,CANCEL,8829367980829649967,0,0,0
596300919,99.86,100.12,241,496,100,100.015,100.035,100.07,99.99,ORDER,7142969185071311928,0,100.02,29823
641727165,99.86,100.02,241,29823,99.9941,100.007,100.019,100.02,99.94,TRADE,10440791818805009477,0,99.86,212
651938776,99.86,100.02,29,29823,100.006,100.015,100.02,100.02,99.94,ORDER,10355601134341787472,0,100.16,456
665208466,99.86,100.02,29,29823,100.006,100.015,100.02,100.02,99.94,CANCEL,6374875359771718444,0,0,0
665226675,99.86,100.02,29,29823,100.006,100.015,100.02,100.02,99.94,CANCEL,503933133395081181,0,0,0
665245720,99.86,100.02,29,29823,100.006,100.015,100.02,100.02,99.94,ORDER,17214795546290477211,1,99.82,1002
665254362,99.86,100.02,29,29823,100.006,100.015,100.02,100.02,99.94,ORDER,11898573572875292354,0,100.17,2202
665262169,99.86,100.02,29,29823,100.006,100.015,100.02,100.02,99.94,ORDER,1867525773938542148,1,99.86,222
665270033,99.86,100.02,251,29823,99.9941,100.007,100.019,100.02,99.94,ORDER,12423787275178072575,0,100.2,2588
665283746,99.86,100.02,251,29823,99.9941,100.007,100.019,100.02,99.94,CANCEL,8522352259855999972,0,0,0
665291579,99.86,100.02,251,29823,99.9941,100.007,100.019,100.02,99.94,CANCEL,8938496300942702844,0,0,0
665298622,99.86,100.02,251,29823,99.9941,100.007,100.019,100.02,99.94,ORDER,5436705681900379831,0,100.11,487
665306016,99.86,100.02,251,29823,99.9941,100.007,100.019,100.02,99.94,ORDER,6566969161910580683,1,99.87,586
683944433,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,ORDER,16029933590601694879,0,100.15,957
683962183,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,CANCEL,10715180296153173521,0,0,0
683969837,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,CANCEL,16115596020104360407,0,0,0
683977019,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,ORDER,11871740480013252149,1,99.79,2594
683984424,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,CANCEL,1142917417105402975,0,0,0
683991324,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,CANCEL,9664761583125063663,0,0,0
683998047,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,ORDER,5702758973938161106,0,100.16,619
684005615,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,ORDER,5242592647855229378,0,100.17,3144
684012612,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,ORDER,18362109136563149042,1,99.86,462
684019842,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,ORDER,12994972827639239400,0,100.2,4047
684026851,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,ORDER,11954846543298799717,0,100.21,4369
684033941,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,ORDER,4942804772315297082,0,100.24,4395
684040979,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,ORDER,9470977922838861299,0,100.11,495
684047959,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,ORDER,1241621648737991434,0,100.1,586
723937511,99.87,100.02,586,29823,99.9892,100.002,100.017,100.02,99.945,TRADE,17231489241388923709,0,99.87,208
753739032,99.87,100.02,378,29823,99.9924,100.005,100.018,100.02,99.945,TRADE,9974373036735694062,1,100.02,213
778752208,99.87,100.02,378,29610,99.9916,100.005,100.018,100.02,99.945,TRADE,3596961493705095017,1,100.02,162
778786119,99.87,100.02,378,29448,99.9916,100.005,100.018,100.02,99.945,CANCEL,6566969161910580683,0,0,0
778798705,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,5702758973938161106,0,0,0
778807315,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,17587466240212763279,0,0,0
778814961,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,10355601134341787472,0,0,0
778822713,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,ORDER,1370302787427610213,0,100.16,1021
778833893,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,16029933590601694879,0,0,0
778841507,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,16755176339499922086,0,0,0
778849131,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,ORDER,492498947142887015,0,100.15,469
778856989,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,1241621648737991434,0,0,0
778864279,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,9177672450140313130,0,0,0
778871886,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,13311335088063211842,0,0,0
778879028,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,13161204878760149390,0,0,0
778886203,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,894977222339504072,0,0,0
778904981,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,ORDER,4517801557424882028,1,99.78,3222
778912962,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,7286248248325133973,0,0,0
778919716,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,17214795546290477211,0,0,0
778926467,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,ORDER,15532187993393795454,1,99.82,511
778948620,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,9470977922838861299,0,0,0
778968017,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,5436705681900379831,0,0,0
778974912,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,ORDER,1016020033271682570,0,100.11,357
778982156,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,11898573572875292354,0,0,0
778996598,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,5242592647855229378,0,0,0
779003788,99.86,100.02,713,29448,99.9863,99.9989,100.016,100.02,99.94,CANCEL,16513676170780730189,0,0,0
